NAME,ZIP,TEL,LON,LAT
"FRUIT KINGDOM, INC.",11229,718-645-6296,-73.95431411,40.59906711
"PATEL, ASHOK",10022,2128380851,-73.97104246,40.76118978
"BARUA, LIPIKA",11367,718-380-0041,-73.81492727,40.71829516
KAYAT INC.,10016,8624380321,-73.9835648,40.74632945
PAUL SUPERMARKET INC.,11221,7184553217,-73.93134841,40.69218624
RUBY'S 1 FOOD CORP.,11221,718-443-5050,-73.92787944,40.68882177
THREE ANGELS GROCERY INC.,11201,7186431361,-73.99597212,40.69132008
CRUGER EXPRESS DELI GROCERY INC,10467,3472598366,-73.86600388,40.87142864
F & L MINI MARKET CORP.,10029,212-427-3196,-73.9462146,40.7923501
DUANE READE,11354,718-386-6692,-73.82973117,40.75966228
1681 Deli Grocery Corp.,10472,,-73.87041907,40.82486148
A & D DELI GROCERY CORP.,11694,718-945-6614,-73.83405021,40.58071166
AGUA AZUL DELI GROCERY CORP.,10040,212-544-0756,-73.92805229,40.86280802
DUO DUO WANG DELI INC.,11217,7188083186,-73.98668024,40.68763865
NOSTRAND GOURMET DELI AND SUPERMARKET INC,11216,347-272-2170,-73.95074598,40.68631139
"CORONA, LORENZO A",10027,3473108713,-73.94566358,40.81260318
"WALGREEN EASTERN CO., INC.",11235,718-426-4182,-73.96040158,40.57784383
FIESTA FOOD MARKET INC.,11415,7188499665,-73.8292133,40.70964103
"SHAYONA DELI & GROCERY, INC.",11379,7184160241,-73.87862009,40.71051893
641 SWAMISHREEJI INC.,10022,2124216874,-73.97032147,40.75902949
BEN TAS CORP.,11102,7189561337,-73.91825157,40.77431997
179 DELI LTD.,11432,7185263371,-73.7832357,40.71278051
"GENOVESE DRUG STORES, INC.",10463,212-929-6915,-73.90054609,40.88531878
TMN ONE CORP,11235,7188912034,-73.96040519,40.57782462
"KOLESNIKOVA, MARIA",11105,407-493-7228,-73.90899729,40.77477414
EDEN FOOD LLC,10020,212-445-0010,-73.98183563,40.76130178
"SAIBAL GROCERY AND HALAL MEAT, INC.",11373,7182058515,-73.8835154,40.74321407
"AAA GOURMET DELI, INC.",10469,718-320-3036,-73.8427265,40.86954385
MORRIS DELI CORP,10451,718-406-5152,-73.92259869,40.8177144
VICTORY BLVD QUICK STOP INC,10301,347-209-3123,-74.08092099,40.63712074
JOURNAL NEWS XIV LLC,10022,2124862943,-73.9694522,40.75760199
"AYUBOWAN NY GROCERY, INC.",10007,7188646676,-74.00893133,40.71311599
"7-ELEVEN, INC.",11204,212-368-5659,-73.9893377,40.61995261
STOP ONE 66 GROCERY CORP,11385,7184173148,-73.88728513,40.70141786
SNACK PARADISE INC,11694,3474844984,-73.81974333,40.58486495
JARABACOA DELI FOOD CORP.,10033,7188293655,-73.92998345,40.85193745
JUANA FRANCISCA DELI INC,11422,7185288700,-73.72936431,40.66798964
3 SISTERS DELI GROCERY NY CORP.,11212,718-495-7062,-73.90956645,40.66406468
Nassau Grocery Inc.,10038,2123492219,-74.00877571,40.70918001
PARKSIDE SMK & DELI CORP.,11226,7188335202,-73.96142976,40.65504697
BJ NEWSSTAND INC.,10022,2123554649,-73.96979762,40.76003118
FINE GROCERY CORP,11226,3474395677,-73.96091754,40.64965055
R.J. DELI GROCERY CORP.,10034,3475107770,-73.92161057,40.86833164
66 MYRTLE AVE. DELI & GROCERY INC.,11385,7183669209,-73.88829149,40.70133375
"1102 8TH AVE. FOOD OF NY, CORP.",11215,7187684070,-73.98031205,40.66445811
BHH ENTERPRISE INC,10002,2124757962,-73.99075378,40.72081227
"FAMILY DOLLAR STORES OF NEW YORK, INC.",11208,7048476961,-73.87983034,40.68145857
FULTON & SARATOGA DELI CORP.,11233,718-221-4399,-73.91651579,40.6785953
149 GOURMET DELI INC,10031,6463686183,-73.94302514,40.82675093
CHEVY DELI & GROCERY CORP.,11419,7185234814,-73.81171612,40.69166019
367 deli and grocery inc,11216,718-975-3374,-73.94748502,40.68808032
126 FOOD CORP,11418,917-2163373,-73.82461131,40.70121865
"ANNIE'S FRUIT & VEGETABLE STORE, INC.",10128,2124278800,-73.954395,40.78114414
A 1 CONVENIENCE (NY) INC.,10038,7185988020,-74.00802555,40.70991841
CITY DELI GROCERY INC,11377,,-73.9142824,40.74444053
BOLLA OPERATING CORP.,11228,5165126125,-74.01123737,40.61243731
DREAMER TOBACCO SHOP GROCERY CORP,11237,718-483-8740,-73.91081684,40.69939639
GOODLUCK CONVENIENCE INC.,11214,718-621-1633,-74.00544867,40.6034897
GS GALAXY INC.,11415,718-847-6503,-73.82700987,40.70808421
ANJALI DELI GROCERY CORP,11369,,-73.86591476,40.76141731
"DANNY DELI & GROCERY 1, INC.",11691,3473278117,-73.75044444,40.60642757
N M & A DELI CORP.,10003,2122603859,-73.98610792,40.73474693
NEW WAY DELI & GROCERY CORP.,11368,7188292452,-73.86504437,40.75450777
pal deli and grocery inc,10465,,-73.8277778,40.83246344
LO MAXIMO DELI GROCERY LLC,10455,7188618045,-73.8998705,40.81522116
"HAJOVSKY, MICHAEL",10036,212-391-2207,-73.98533768,40.75869477
DUANE READE,10029,718-386-6692,-73.94487925,40.79127628
CHELSEA NEWS LLC,10011,5166330876,-74.00471299,40.7418758
"RITE AID OF NEW YORK, INC.",10003,212-791-5795,-73.98667985,40.7256948
HOLLIS DELI & GRILL CORP,11429,7187405566,-73.75101523,40.7073493
"NAVARRO, JOSE L",11232,718-369-3020,-74.00458786,40.65413659
ALL NIGHT CANDY CORNER CORP.,11103,7182743900,-73.91855906,40.76202374
42-15 FOOD CORP.,11103,718-545-4082,-73.91318993,40.76305184
"TELLER MART, LLC",10451,7186842060,-73.91543437,40.82630583
ASIAN GROCERY INC.,11226,718-282-3750,-73.9641041,40.64135136
EBC DELI AND GROCERY CORP,11221,7184523037,-73.9295365,40.69377436
D N J NEWSSTAND INC.,10038,9177421114,-74.00711648,40.70885625
KENNEDY DELI RESTAURANT CORP.,10463,7185481304,-73.90859164,40.88091472
4 STAR DELI & GRILL CORP.,11413,7185272155,-73.75093519,40.67953902
DUANE READE,10016,718-386-6692,-73.97348075,40.74786188
"RODRIGUEZ, LIGIA",11203,718-287-4009,-73.93972611,40.65130199
M & I PETROLEUM CORP.,10467,914-382-1925,-73.86741973,40.87763603
FELMINGO CORP.,11201,7186256533,-73.99138608,40.68534996
EXPRESS DELI & FOOD I CORP.,10310,7184421334,-74.12333278,40.62943883
GISELL FOOD CORP.,10472,7185389403,-73.87744076,40.8261729
CANCAS GROCERY CORP.,11226,347-568-6996,-73.95424708,40.63907518
Green Tara Inc,11377,,-73.91696628,40.74243883
NYC OPTIMO CORP,10003,212-777-2956,-73.98725364,40.7249181
74TH ST ONE GOURMET DELI INC,11379,3474000635,-73.87903443,40.71276458
NEW TIMES MINI MARKET INC,11420,7183231222,-73.80772064,40.66916011
DUANE READE,10123,718-386-6692,-73.99036696,40.7513586
STOP II ORGANIC & GROCERY STORE CORP,11238,718-638-9608,-73.96798428,40.68007037
"PAK, CHUN",11235,718-648-8035,-73.93172936,40.58778302
NAMDOR INC.,10019,2127213077,-73.98439417,40.76465349
"DOWNTOWN GOURMET, INC.",11217,7188523727,-73.98428958,40.68774265
RABEE DELI INC,11434,7185235323,-73.778472,40.69066777
"REYES, ANN O",10453,7183653615,-73.90525309,40.85351995
"GENOVESE DRUG STORES, INC.",10301,212-929-6915,-74.07557983,40.63267232
CONDUIT SERVICES INC.,11420,7188454594,-73.80993272,40.66707501
NEW FU XING MARKET II CORP.,11232,7188571091,-73.99982343,40.64487578
"GOOD FORTUNE SUPERMARKET OF FLUSHING, INC.",11354,7183213388,-73.82435894,40.77647402
"GENOVESE DRUG STORES, INC.",11222,212-929-6915,-73.95211643,40.72608086
ES CANDY GROCERY CORP,10451,347-399-2975,-73.91852205,40.81882869
"GENOVESE DRUG STORES, INC.",11385,212-929-6915,-73.90613688,40.70880722
"RITE AID OF NEW YORK, INC.",10314,212-791-5795,-74.16412333,40.59192407
"ONE STOP DELI, GRILL & GROCERY INC",11433,3476591309,-73.78408374,40.70487442
"PAR CARD & GIFT, LLC",11694,7183185040,-73.83736009,40.58010979
"ALSAIDI, NASR H",10452,7188649327,-73.91342789,40.84381286
Z-ELEVEN CONVENIENCE STORE INC.,11231,3478224409,-74.0031365,40.67636385
ALMANZAR GROCERY AND FOOD CORPORATION,10459,718-378-6403,-73.89544102,40.81772042
"QUENTIN DELI, INC.",11223,7182652900,-73.98355626,40.60544295
LAI LAI MINI MART & DISCOUNT INC.,10040,212-564-1031,-73.93167918,40.85853947
HOAS DELI & GROCERY INC,11385,,-73.88610955,40.7034396
"COLLADO, JOSE DE JESUS",11208,718-348-4296,-73.88219701,40.67652866
NIVA NOVOTEL GIFT SHOP INC.,10019,646-459-5864,-73.98368344,40.76289675
PATAL ASIA DELI GROCERY LLC,10016,2127256408,-73.98214389,40.74252501
ANVI DELI & GROCERY INC.,11379,7184260956,-73.87406449,40.72193774
NOHO SPACE MARKET CORP,10003,212-677-0044,-73.99548624,40.73078426
REGINA RAZIA CORP.,10465,7188244343,-73.81790648,40.82016016
COCO GARDEN CORP.,10003,212-256-0181,-73.99452653,40.73021331
CENCERRO DELI CORP,10029,,-73.94684401,40.80012347
366 DELI CORP,11221,718-508-2618,-73.91585685,40.69508266
316 FRANKLIN DELI CORP,11238,9292342250,-73.95711956,40.6883533
"RHEE AND CHA, INC.",10461,,-73.84267322,40.84010405
NIKOS II INC,10462,3472819348,-73.8655721,40.84534522
180 BUS STOP DELI INC,10457,3478670263,-73.88863431,40.84802392
EL VASQUEZ GROCERY INC,11237,347-295-3654,-73.90867957,40.69578809
103 MANHATTAN AVE. GROCERY CORP.,10025,2128667414,-73.96299469,40.79655889
"COLONIAL DELI, INC.",11220,7189216591,-74.03082417,40.63722742
101 CORNER FOOD MART INC,11419,7184419848,-73.8326147,40.68808859
VICTORIA CAFE INC,10004,9179073005,-74.01181545,40.70401409
Isabela Phoenix Corp,11375,9175832336,-73.84483988,40.72154525
ARLINGTON DELI & GRILL CORP,11208,718-484-0987,-73.88038555,40.68147287
NAMDOR INC.,10280,2127213077,-74.01751872,40.70828971
"LUCKY 7 GOURMET DELI 4, INC.",11215,7187787778,-73.99011926,40.66933135
"JASANI, MUNIRA",10036,9174076050,-73.98225541,40.75738784
A & M DELI GROCERY CORP,11207,347-400-0635,-73.88320658,40.66616815
2034 APPLE GROCERY & PRODUCE INC,10461,,-73.84351114,40.85415811
528 EAST ELEVEN DELI CORP.,10009,2126735143,-73.98098598,40.72809841
NOSTRAND EXPRESS FOOD I CORP.,11210,347-722-4049,-73.94757616,40.63177669
"SALEH, ALI M",10458,9173456615,-73.89048301,40.86235854
DUANE READE,11229,718-386-6692,-73.95903287,40.60844512
21 BERRY DELI INC.,10010,2123538540,-73.98954223,40.73997331
JRD GROCERY CORP.,11368,7184298686,-73.86243526,40.74727501
NEEL KANTH DELI & GROCERY INC,10009,2124778160,-73.98541759,40.72344669
M & H DELI SMOKE SHOP INC,11207,347-789-1650,-73.88568156,40.67960632
MOCHA DELI AND GRILL CORP,11237,347-365-4384,-73.9181953,40.70550074
R&S MINIMART INC,11236,9177497595,-73.89381019,40.63748719
CARMINE'S CIGARS II INC.,10312,718-605-5801,-74.16454788,40.54357363
"LEE, HYUN S",11218,7188516041,-73.9761402,40.63818975
"MONTESINOS, GUADALUPE",11102,7187261994,-73.92224843,40.77117726
PDR PETROLEUM INC,11214,7189960007,-73.99649988,40.59798371
DUANE READE,10306,718-386-6692,-74.11166302,40.58158422
CORONA PLAZA MART INC,11368,9179518119,-73.8625244,40.74955051
REGO PARK DAIRY FARM INC,11374,7188973822,-73.86164496,40.72986408
"HUDSON GROUP (HG) RETAIL, LLC",10001,2129716800,-74.00354454,40.75645319
RAFIK A. AL-QOTAINI,11238,718-219-3870,-73.95569925,40.67692079
GRAHAM SUPER GROCERY INC.,11206,347-435-6395,-73.94341101,40.70867513
SPEEDWAY LLC,10470,7182394862,-73.85733427,40.89962543
LA MELLIZA MINI MARKET INC.,11412,,-73.75823239,40.68750622
L & J GROCERY & DELI INC,11235,,-73.95977757,40.57989947
MAGED DELI & GROCERY INC,11433,3472658821,-73.78379975,40.6968015
ALI GOURMET DELI & GROCERY CORP,11212,718-484-3238,-73.90923106,40.65624728
WESTSIDE STOP ONE DELI CORP.,10025,2125311124,-73.97135378,40.79271591
BROOKLYN'S FINEST DELI I CORP.,11206,9173796863,-73.94623537,40.69507616
EREM CORP.,11207,7189271139,-73.96023468,40.70097212
BATISTA GROCERY CORP.,11434,7185298700,-73.79231923,40.68129273
BUFFALO DELI & GRILL CORP.,11213,3472599083,-73.92518219,40.67281802
LIBERTY WHOLESALE BEVERAGES CORP.,11420,516-829-3865,-73.81996498,40.67626146
SANCHEZ FAMILY DELI GROCERY CORP.,10455,7189932543,-73.90304097,40.81623942
"34 MIDTOWN DELI, INC.",10016,2126897610,-73.97483187,40.74433244
THE STOP & SHOP SUPERMARKET COMPANY LLC,11214,717-870-6364,-73.98624035,40.58270813
DOM GROCERY  CORP,11207,718-647-8323,-73.88717856,40.67914667
Raysol Drugs Inc.,10029,2123482117,-73.9417021,40.7985263
ATLANTIC QUICKSERVE LLC,11419,7186298140,-73.81432966,40.69713477
BEST MO DELI GROCERY INC,10458,,-73.89062235,40.86995874
AMIR FOOD MARKET CORP,11212,3476728201,-73.91604394,40.65533021
"SHAH, USHA",10065,7187791464,-73.95786787,40.76524245
18 FUEL CORP,11204,,-73.99663953,40.61379648
"DITMARS SUPERMARKET, INC.",11105,7182740108,-73.90205047,40.77000907
"EIGHTH AVENUE GOURMET DELI, INC.",10011,,-74.00130274,40.74141202
"GENOVESE DRUG STORES, INC.",11210,212-929-6915,-73.94586598,40.62149391
"LONE STAR NEWS, INC.",10028,9177718762,-73.94684175,40.77581886
"ABDO STOP ONE DELI, INC.",11220,718-567-7995,-74.01517322,40.64045019
MENDEZ DELI GROCERY CORP.,11220,718-439-1913,-74.01730393,40.64507485
"MATISI FAMILY GROCERY, INC.",11379,7183261287,-73.87336502,40.71032662
RIZQ DELI CORP.,10031,2122811500,-73.94631304,40.82701875
STLA CORP.,11102,7187215223,-73.9212535,40.76683989
G & K FOOD CORP.,10031,2124919312,-73.95374922,40.82192778
"SHIN, KYUNG H",10305,7188166342,-74.0660607,40.61397243
"YANG'S CORNER DELI, CORP.",10463,7185480679,-73.90258192,40.8780965
937 FIRST AVENUE FOOD CORP.,10022,,-73.96537115,40.75496588
SX GOURMET CORP.,10002,2123751929,-73.98774162,40.71988152
S & K WARBASSE PHARMACY INC.,11224,718-499-5177,-73.97208949,40.57982901
"NUCARE PHARMACY WEST, LLC",10001,2124622525,-74.00028511,40.74790336
N&S GOURMET DELI & GROCERY CORP.,11213,7184838463,-73.93573054,40.67264873
MERCEDES GROCERY CORP,10467,7188811510,-73.88396159,40.88071144
KCY 957 BROADWAY INC,11221,,-73.93491386,40.69681599
"RITE AID OF NEW YORK, INC.",10019,212-791-5795,-73.98633318,40.76239481
605 DELI CORP.,11220,718-748-8624,-74.01820128,40.63219343
CORONA 103RD INC,11368,,-73.85966661,40.74410148
KOPKO CORP.,11219,7188519171,-73.99445474,40.63901827
"GREVER AND SONS SERVICE STATIONS, INC.",11377,7184571003,-73.89917746,40.75759211
ARUN DELI & GROCERY INC.,11432,7182910666,-73.80176396,40.71334914
TULCINGO DELI GROCERY CORP.,11237,718-381-0295,-73.9194445,40.70445312
SAM'S DELI & GRILL CORP,11221,718-427-7290,-73.92499886,40.6979957
"MEINTANAS, CHRISTOS",10021,2123607064,-73.96201427,40.76781297
PARK PLEASANT DELI CONVENIENCE CORP,10025,6468125884,-73.96267083,40.79443986
CHON'S FRUIT & VEGETABLE CORP.,11373,7188997670,-73.88419277,40.74591558
BEST WAY DELI MINI MARKET CORP,10030,6467869217,-73.9431535,40.81607404
DADDY FOOD MARKET CORP.,11203,7185766916,-73.92717304,40.64227811
WEST LOBBY NEWSSTAND INC.,10019,9177570821,-73.99077582,40.77006131
WHITE PLAINS STAR DELI GROCERY LLC,10467,7189945847,-73.86303291,40.883145
"LAND, FLOYD",10019,7185310470,-73.98143431,40.76359358
FERAS FOOD CORP.,11356,7183593270,-73.84582809,40.78404455
DUANE READE,11360,718-386-6692,-73.77564992,40.77920559
RAMZI DELI & GRILL CORP.,11218,718-436-4873,-73.97908605,40.64295253
NOVATOS GROCERY CORP.,11221,7184534778,-73.93620543,40.68873337
M & F SUPER DEAL INC.,11375,7182758280,-73.84912005,40.73202494
"GENOVESE DRUG STORES, INC.",10463,212-929-6915,-73.9091748,40.88551802
"ESPINAL, CARLOS",11237,718-386-5578,-73.92559694,40.70497603
ROCKAWAY EXPRESS SUPER DELI & GROCERY INC.,11420,347-213-2931,-73.81886593,40.6760676
"7324 NEIGHBORHOOD DELI, INC.",11209,7187481766,-74.01971005,40.62947858
ARENA DELI PLUS CORP,11217,347-307-5634,-73.97996437,40.68194502
MANHATTAN AVE FINEST DELI CORP,11222,7183499414,-73.95188943,40.72568277
ISLAND NEIGHBORHOOD GOURMENT FOOD INC,11224,7182073938,-73.99506856,40.57286873
APOLLO DELI & FRUIT CORP.,10027,212-864-7770,-73.95059956,40.81093387
KINGS CARE PHARMACY AND STORE INC,10451,718-684-1595,-73.92119057,40.81697237
"FAMILY DOLLAR STORES OF NEW YORK, INC.",11235,7048476961,-73.94049514,40.59315124
"WALGREEN EASTERN CO., INC.",11367,718-426-4182,-73.81218272,40.72699986
"ALZUBAIDI, AHMED ABDO",11230,7184368819,-73.97715166,40.63061434
SAINT ANNS DELI GROCERY INC.,10454,7185858518,-73.91686317,40.80771138
DEKALB NEWSSTAND CORP,11237,9174029726,-73.92227975,40.70103235
YOGI 97 CORP.,11374,7188977679,-73.86096712,40.72963545
DUANE READE,10016,718-386-6692,-73.98105789,40.74167946
NY EMPIEX TRADING INC,11209,718-748-0006,-74.02211705,40.63078466
GRA CONVENIENT INC,11229,3474624099,-73.94075143,40.60054586
NY HONG XIN GROCERY INC,11220,9172158628,-74.00417234,40.63720952
"AHMED, SYED ASAD & AHMAD, SALMA",10036,2125641385,-73.99723495,40.7603782
"BUTT, SADIA I",10461,7187980902,-73.8551123,40.84862621
"AGAPITO, PEREZ",11213,7182211280,-73.93323275,40.67579007
Meir & Company Inc.,10009,2126736489,-73.98188431,40.72829892
SALEH 587 FOOD CORP.,11225,718-284-0001,-73.96053352,40.65916658
"374 FOOD, INC.",10013,2122268518,-74.00426057,40.72107881
MEHTA MEETA,10018,7182614666,-73.98777927,40.75066119
"PEREZ, JOSE LEONARDO",11208,7182352182,-73.87398253,40.67751631
ANJALI OIL COMPANY INC.,11428,7184680105,-73.74457914,40.71619807
DESHI FOODMARKET INC.,10472,3478109393,-73.86252281,40.83251833
TWO HAND DELI GROCERY CORP.,11422,9173618297,-73.73672347,40.67481654
WATSON DELI AND GROCERY INC,10472,3472713013,-73.87722749,40.82621933
J & M DELI CORP.,10017,2125572007,-73.97092392,40.75160236
"NOR-CROSS BAY SERVICE STATION, INC.",11358,7189396555,-73.79303114,40.77021614
BAYCHESTER EXPRESS DELI INC.,10466,7183257960,-73.84219932,40.88905241
G&G GROCERY STORE INC.,11373,718-803-6336,-73.87823381,40.73637142
RIDGE ORGANIC INC,11209,347-531-3741,-74.0299329,40.62625674
ALBANY GROCERY CORP.,10463,7188849813,-73.90302147,40.87672452
"J. AND P. LOBBY STAND, INC.",10001,2129240386,-74.0059552,40.75093341
NY MOTT CONVENIENCE CORPORATION,11691,,-73.75462712,40.60505594
NEW MARGARITA GROCERY INC.,11102,9176188668,-73.92420099,40.77171928
LUCKY 1 DELI CORP,11207,7184957588,-73.89741518,40.66905548
"FIRST ON FIRST DELI, INC.",10128,2125347120,-73.94696827,40.7801556
HANNAN DELI & GROCERY CORP,11229,7186761926,-73.95531886,40.59896321
548 GROCERY DELI INC,10455,646-204-9775,-73.90348019,40.81231484
MOE'S DELI & CONVENIENCE INC,10461,646-261-1747,-73.84931016,40.84740287
GREEN TERMINAL LLC,10463,718-708-5262,-73.91015416,40.88069637
"RITE AID OF NEW YORK, INC.",11235,212-791-5795,-73.93997896,40.5905736
LOS SIRUELOS GROC. CORP,11222,7183835536,-73.95533467,40.73681963
GET IT OFF YOUR CHEST INC.,10466,914-303-1785,-73.85842224,40.89152995
IZA CONVENIENCE STORE CORP.,11368,7186994705,-73.8557053,40.74355038
"RX PLUS, LLC",11385,7184560100,-73.87901054,40.70207918
"3868 T.S. GROCERY, INC.",10032,2125681507,-73.94283219,40.8368404
denniseis grocery inc,11691,347-564-1422,-73.76190964,40.59983416
"GREEN IVY 1, INC",11215,646-715-5552,-73.98357837,40.67663994
1384 BAKE CORP.,10021,2128799258,-73.95292026,40.76797155
BROADWAY FAMOUS DELI CORP.,10034,,-73.9233983,40.86691933
"PATEL, JAYENDRA",11223,718-373-6606,-73.98405909,40.59603934
AMERICAN STOP DELI GROCERY CORP,11218,3478408668,-73.97475026,40.63590305
"BPB DRUGS, INC.",10022,2128386765,-73.9681682,40.76305271
"FAMILY DOLLAR STORES OF NEW YORK, INC.",10467,7048476961,-73.87986112,40.88451138
I & R DELI INC.,11228,7182369102,-73.99962177,40.62093299
SHERMAN AV DELI AND GROCERY CORP,10034,646-203-7779,-73.91972617,40.86590678
PARITA SHAH,10022,5163550757,-73.9703154,40.75645217
"DHANSINGHANI, PRAKASH",10016,2122132644,-73.98154726,40.74678477
"R.N.S., INC.",10019,2127535865,-73.97653872,40.76522032
ABEER INC.,10019,2124591339,-73.97847322,40.76661228
HARRY'S SUPERETTE INC,11210,7184270778,-73.94802861,40.62908151
ORGANIC GOURMET DELI CORP,11211,718-200-2146,-73.95120704,40.71158265
"FLEUR, RONY ST",11432,7186589156,-73.78928422,40.70729122
745 NEWS LLC,10019,5166330876,-73.98361181,40.76060488
JASPERS DELI INC.,10463,646-296-1825,-73.90443845,40.8871418
MARIANDY DELI & GROCERY CORP.,10458,3479188960,-73.88553981,40.86722009
COURT STREET CORNER SHOP INC.,11231,917-771-8762,-73.99519376,40.68384879
"HOT SPOT GOURMET, INC.",10453,,-73.90533585,40.8588667
COLUMBIA DELI II CORP,10025,2122224470,-73.96579542,40.80033925
BP NEWSSTAND LLC,10475,,-73.83043169,40.86591166
GOOD MORNING DELI & GROCERY CORP,11217,347-529-5764,-73.98202248,40.68424273
"ANB DELI, INC.",10011,9999999999,-74.00323712,40.74385207
NEW YORK HEALTHY CHOICE INC,10009,2128372766,-73.97716573,40.72638224
X MART NOSTRAND AVE CORP,11229,3477222339,-73.94110806,40.59631905
JEREMY'S GROCERY INC.,10472,9173251277,-73.87490635,40.83081149
WILMER DELI-GROCERY INC.,11233,20120517,-73.92745462,40.67826236
"HANNA & JINA NY, INC.",10463,718-549-6464,-73.91726596,40.87889294
3660 BROADWAY DELI GROCERY INC.,10031,2129264428,-73.94756785,40.83035964
"SIX BROTHERS DELI & GROCERY, CORP.",11238,917-966-4114,-73.96355509,40.67674513
CORNAGA DELI & GROCERY CORP.,11691,3472040232,-73.7544971,40.60222027
COLUMBUS AVENUE FOOD CORP.,10024,2128750121,-73.97371175,40.78439719
SRR CONVENIENCE INC.,11223,917-909-6382,-73.97870179,40.60501671
"GENOVESE DRUG STORES, INC.",11231,212-929-6915,-73.994289,40.68110397
172 DELI GROCERY CORP,10032,,-73.9381535,40.84324963
DISCOUNT MART INC,10462,7188295845,-73.85229621,40.83414428
INFINITY NEWS INC.,10065,212-223-3240,-73.96600118,40.76520396
BRONX ZOO DELI CORP.,10458,917-337-6014,-73.88335061,40.85382101
LIVONIA GROCERY CORP.,11207,718-495-5449,-73.8826113,40.66646398
LONG ISLAND EXPRESS DELI & GROCERY CORP.,11435,7186580450,-73.80785594,40.70102721
111 ST. FAMILY GROCERY CORP.,11368,7184570010,-73.85612695,40.75217217
SPEEDWAY LLC,11233,7182394862,-73.92232221,40.67697171
WHITE MOUNTAIN FARM INC.,11214,7182666062,-73.99716573,40.60566642
MOON MINI MARKET LLC,11218,7185339030,-73.97295207,40.64552037
PINO GROCERY CORP,11368,,-73.86007675,40.75329964
GMRS CORPORATION,10024,2128777507,-73.97559217,40.78691178
SMITH + 9TH STREET DELI GROCERY INC.,11231,646-515-5573,-73.99754134,40.67462917
"NOR-PIKE SERVICE STATION, INC.",11367,7183806883,-73.81592007,40.71802228
KINGS GRILL & GROCERY CORP,10455,347-271-8800,-73.90275374,40.81253655
DEEGAN AUTOMOTIVE SERVICES CORP.,10463,,-73.90325241,40.87705408
USA DELI GROCERY CORP.,10026,2124107195,-73.94823519,40.80399142
STERLING DELI & TOBACCO CORP,11213,347-627-5670,-73.93089041,40.67134215
VIP DELI INC.,11427,3478666725,-73.75914896,40.72125515
MING FAY BOOK STORE CORP.,10013,212-406-1957,-73.99874828,40.7151749
AMSTERDAM TOBACCO HOUSE INC,10023,516-841-6069,-73.98127473,40.77907662
"PARVIN, NASREEN",10001,6469346989,-73.99515328,40.74476052
3500 CONNER INC.,10475,7183257820,-73.82683928,40.88483101
"SHOHATEE, ALI A.",10035,212-410-7566,-73.93515244,40.79633799
ONE EAST ACE DELI. CORP.,10016,2127250645,-73.98705139,40.74458698
STARRETT CITY DELI AND GROCERY INC,11207,718-272-0111,-73.88764277,40.65398573
732 COURTLANDT DELI CORP,10451,9292631444,-73.91761636,40.82082346
10TH STREET FOOD CORP,10009,,-73.97795957,40.72604479
REY'S GROCERY DELI COPP,10033,,-73.93308908,40.84773166
M A N BRONXWOOD DELI CORP,10467,718-882-2300,-73.85750796,40.8827266
SDZ STOP INC,11102,,-73.91756257,40.77383091
"RITE AID OF NEW YORK, INC.",11225,212-791-5795,-73.95692879,40.66550024
DREEM CONVENIENT LLC,10452,917-327-1419,-73.91640666,40.84043357
AO XIN ZHOU SUPERMARKET INC,11417,7188433471,-73.85045296,40.67991451
"ANGEL, MELO ALEXANDER",10466,347-843-0893,-73.85603299,40.89584987
"MANGA DELI, INC.",11385,9173316276,-73.89049336,40.70238162
OTTATI FOODS LTD.,11358,7185394078,-73.80139704,40.77112016
DELTA DELI MARKET INC.,11226,718-703-6578,-73.95802667,40.64499713
"7-ELEVEN, INC.",10462,9728680711,-73.86762162,40.85614801
DUANE READE,10036,718-386-6692,-73.9897272,40.7573366
"PENA, EDDY M.",11237,718-497-9544,-73.91280019,40.7022909
THE SANDWICH FACTORY CORP,11232,,-74.0045696,40.65061778
ATLANTIC BEST DELICATESSEN INC.,11233,718-345-1666,-73.91299979,40.67646824
"NORTH CONDUIT SERVICE STATION, INC",11434,3475484853,-73.77313649,40.66802665
"DUME, JOSE",10456,7182925068,-73.90615211,40.81839934
"PICHARDO, FEDERICO",10002,2124313464,-73.99161985,40.71880866
GLENWOOD DELI INC.,11210,3475430916,-73.95001706,40.63414653
DELICIOUS GOURMET DELI INC,10029,212-4464-7300,-73.94318875,40.79593876
JE GROCERY FOOD CENTER CORP,11691,7184712019,-73.75402717,40.60074531
"CHOWDHURY, MD. IQBAL HOSSAIN",10007,7184423173,-74.01056189,40.71384596
"SUNSET FOOD, CORP.",10036,2122450413,-73.99296437,40.76308708
LUCKY GROCERY STORE INCORPORATED,11413,,-73.74882859,40.67886471
CLASSON GROCERY DELI CORP.,11238,718-676-4966,-73.95840018,40.68169496
INWOOD CONVENIENCE INC,10034,9146207335,-73.92076253,40.86697519
DUANE READE,10065,718-386-6692,-73.96266322,40.76292754
2227 DELI INC,11207,516-403-0120,-73.89012383,40.67275145
RALPH'S 5 STAR MINIMARKET CORP,11435,,-73.80267519,40.6906679
C & E MULTISERVICES INC.,11206,718-455-5585,-73.93497323,40.69880049
WEBB DELI GROCERY INC,10468,7186010046,-73.90231352,40.86879999
D & Y KINGS HIGHWAY MINI MARKET INC,11223,3479160006,-73.98279998,40.60545656
